Q,A,label
다른 사람을 의심하는 게 요즘 부쩍 늘었어요.,"
- 부당하게 무시하는 느낌이 들면 정중하게 왜 그러시냐고 먼저 물으세요. 대화가 잘 통하지 않는 사람이라면 상대를 안 하거나 똑같이 무시하는 방법도 한 가지 방법입니다. 
- 그러나 자신이 약간 실수가 있거나 문제가 있다고 느낄 때는 상황이 좀 더 복잡해집니다. 자신의 문제가 객관적으로 있을  시에는 그 부분은 용기있게 받아들이되 상대의 태도나 언행으로 인해 ‘제가 기분이 많이 상합니다’라고 정중하게 그러나 명료하게 표현하십시오. 
- 사람들을 잘 신뢰하지 못하고 의심하는 경향이 있는 것은 필히 과거의 부정적 기억과 상처 때문입니다. 이러한 부분은 최소 10회 이상의 개인 심리치료를 꼭 받으셔야 합니다.  → 상세정보 
상세정보)
- 개인 심리치료는 정신증(조현병)과 심리치료를 모두 공부한 전문가를 만나시는 것이 좋습니다. 한국정신증 심리치료학회 사이트를 방문하시면 관련 정보를 얻으실 수 있습니다. → 한국정신증 심리치료학회 사이트 연결 (https://ispskr.modoo.at/)",0
다른 사람과 잘 지내지 못 해요.,"
- 부당하게 무시하는 느낌이 들면 정중하게 왜 그러시냐고 먼저 물으세요. 대화가 잘 통하지 않는 사람이라면 상대를 안 하거나 똑같이 무시하는 방법도 한 가지 방법입니다. 
- 그러나 자신이 약간 실수가 있거나 문제가 있다고 느낄 때는 상황이 좀 더 복잡해집니다. 자신의 문제가 객관적으로 있을  시에는 그 부분은 용기있게 받아들이되 상대의 태도나 언행으로 인해 ‘제가 기분이 많이 상합니다’라고 정중하게 그러나 명료하게 표현하십시오. 
- 사람들을 잘 신뢰하지 못하고 의심하는 경향이 있는 것은 필히 과거의 부정적 기억과 상처 때문입니다. 이러한 부분은 최소 10회 이상의 개인 심리치료를 꼭 받으셔야 합니다.  → 상세정보 
상세정보)
- 개인 심리치료는 정신증(조현병)과 심리치료를 모두 공부한 전문가를 만나시는 것이 좋습니다. 한국정신증 심리치료학회 사이트를 방문하시면 관련 정보를 얻으실 수 있습니다. → 한국정신증 심리치료학회 사이트 연결 (https://ispskr.modoo.at/)",0
1. 기억력이 안 좋아요. 머리가 좋아지는 약을 처방받을 수 있나요? 뇌영양제를 처방 받을 수 있나요?,"
- 기억력에 도움이 되는 약물은 뇌의 기억물질(아세틸콜린) 합성을 증가시키는 글리아타민(콜린 알포세레이트)과 뇌의 혈액순환을 증가시키는 혈액순환 개선제가(징코산〔은행잎 추출〕, 서큐록신〔은행잎 추출〕) 있습니다. → 상세정보 
- 뇌순환 개선제는 출혈 위험을 높이는 경우도 있어 항혈소판제를(아스트릭스(아스피린), 리퀴시아(아픽사반), 클로그렐(클로피도그렐) 등) 복용하는 경우는 주의해서 복용해야 합니다. 
상세정보)
- 글리아타민(콜린 알포서레이트)이나 징코민(은행잎 추출)의 처방이 보험 적용을 받기 위해서는 경도인지장애, 어지러움증, 치매, 뇌손상 등이 있어야만 합니다. 조현병 단독으로만은 보험 적용이 안 됩니다. ",0
기억력이 나쁜데 어떤 약이 도움이 되나요?,"
- 기억력에 도움이 되는 약물은 뇌의 기억물질(아세틸콜린) 합성을 증가시키는 글리아타민(콜린 알포세레이트)과 뇌의 혈액순환을 증가시키는 혈액순환 개선제가(징코산〔은행잎 추출〕, 서큐록신〔은행잎 추출〕) 있습니다. → 상세정보 
- 뇌순환 개선제는 출혈 위험을 높이는 경우도 있어 항혈소판제를(아스트릭스(아스피린), 리퀴시아(아픽사반), 클로그렐(클로피도그렐) 등) 복용하는 경우는 주의해서 복용해야 합니다. 
상세정보)
- 글리아타민(콜린 알포서레이트)이나 징코민(은행잎 추출)의 처방이 보험 적용을 받기 위해서는 경도인지장애, 어지러움증, 치매, 뇌손상 등이 있어야만 합니다. 조현병 단독으로만은 보험 적용이 안 됩니다. ",0
약물을 통해 기억력에 도움을 줄 수 있나요?,"
- 기억력에 도움이 되는 약물은 뇌의 기억물질(아세틸콜린) 합성을 증가시키는 글리아타민(콜린 알포세레이트)과 뇌의 혈액순환을 증가시키는 혈액순환 개선제가(징코산〔은행잎 추출〕, 서큐록신〔은행잎 추출〕) 있습니다. → 상세정보 
- 뇌순환 개선제는 출혈 위험을 높이는 경우도 있어 항혈소판제를(아스트릭스(아스피린), 리퀴시아(아픽사반), 클로그렐(클로피도그렐) 등) 복용하는 경우는 주의해서 복용해야 합니다. 
상세정보)
- 글리아타민(콜린 알포서레이트)이나 징코민(은행잎 추출)의 처방이 보험 적용을 받기 위해서는 경도인지장애, 어지러움증, 치매, 뇌손상 등이 있어야만 합니다. 조현병 단독으로만은 보험 적용이 안 됩니다. ",0
최근일들이 기억이 잘 나지 않아요.,"
- 기억력에 도움이 되는 약물은 뇌의 기억물질(아세틸콜린) 합성을 증가시키는 글리아타민(콜린 알포세레이트)과 뇌의 혈액순환을 증가시키는 혈액순환 개선제가(징코산〔은행잎 추출〕, 서큐록신〔은행잎 추출〕) 있습니다. → 상세정보 
- 뇌순환 개선제는 출혈 위험을 높이는 경우도 있어 항혈소판제를(아스트릭스(아스피린), 리퀴시아(아픽사반), 클로그렐(클로피도그렐) 등) 복용하는 경우는 주의해서 복용해야 합니다. 
상세정보)
- 글리아타민(콜린 알포서레이트)이나 징코민(은행잎 추출)의 처방이 보험 적용을 받기 위해서는 경도인지장애, 어지러움증, 치매, 뇌손상 등이 있어야만 합니다. 조현병 단독으로만은 보험 적용이 안 됩니다. ",0
건망증이 심한데 좋은 약이 있을까요?,"
- 기억력에 도움이 되는 약물은 뇌의 기억물질(아세틸콜린) 합성을 증가시키는 글리아타민(콜린 알포세레이트)과 뇌의 혈액순환을 증가시키는 혈액순환 개선제가(징코산〔은행잎 추출〕, 서큐록신〔은행잎 추출〕) 있습니다. → 상세정보 
- 뇌순환 개선제는 출혈 위험을 높이는 경우도 있어 항혈소판제를(아스트릭스(아스피린), 리퀴시아(아픽사반), 클로그렐(클로피도그렐) 등) 복용하는 경우는 주의해서 복용해야 합니다. 
상세정보)
- 글리아타민(콜린 알포서레이트)이나 징코민(은행잎 추출)의 처방이 보험 적용을 받기 위해서는 경도인지장애, 어지러움증, 치매, 뇌손상 등이 있어야만 합니다. 조현병 단독으로만은 보험 적용이 안 됩니다. ",0
자꾸 까먹어요.,"
- 기억력에 도움이 되는 약물은 뇌의 기억물질(아세틸콜린) 합성을 증가시키는 글리아타민(콜린 알포세레이트)과 뇌의 혈액순환을 증가시키는 혈액순환 개선제가(징코산〔은행잎 추출〕, 서큐록신〔은행잎 추출〕) 있습니다. → 상세정보 
- 뇌순환 개선제는 출혈 위험을 높이는 경우도 있어 항혈소판제를(아스트릭스(아스피린), 리퀴시아(아픽사반), 클로그렐(클로피도그렐) 등) 복용하는 경우는 주의해서 복용해야 합니다. 
상세정보)
- 글리아타민(콜린 알포서레이트)이나 징코민(은행잎 추출)의 처방이 보험 적용을 받기 위해서는 경도인지장애, 어지러움증, 치매, 뇌손상 등이 있어야만 합니다. 조현병 단독으로만은 보험 적용이 안 됩니다. ",0
어제 일도 기억 못 해요.,"
- 기억력에 도움이 되는 약물은 뇌의 기억물질(아세틸콜린) 합성을 증가시키는 글리아타민(콜린 알포세레이트)과 뇌의 혈액순환을 증가시키는 혈액순환 개선제가(징코산〔은행잎 추출〕, 서큐록신〔은행잎 추출〕) 있습니다. → 상세정보 
- 뇌순환 개선제는 출혈 위험을 높이는 경우도 있어 항혈소판제를(아스트릭스(아스피린), 리퀴시아(아픽사반), 클로그렐(클로피도그렐) 등) 복용하는 경우는 주의해서 복용해야 합니다. 
상세정보)
- 글리아타민(콜린 알포서레이트)이나 징코민(은행잎 추출)의 처방이 보험 적용을 받기 위해서는 경도인지장애, 어지러움증, 치매, 뇌손상 등이 있어야만 합니다. 조현병 단독으로만은 보험 적용이 안 됩니다. ",0
1. 우울증 약도 처방받을 수 있나요? 우울증상이 심한데 어떻게 해야 하나요? 우울증 약이 현재 들어가고 있나요? 감정이 느껴지지 않아요. 감정이 마비된 것 같아요. 아무 기분도 들지 않아요. 기쁜 일이 없어요. 아무것도 하고 싶지 않아요.,"
- 우울증상이 환청이나 부정적 사고 등에 의한 것이라면 우울증상의 치료보다는 원인적 치료를 하는 것이 더 중요합니다. 
- 그러나 주요우울장애 기준을 충족하면 항우울제는 언제든 처방이 가능합니다. 
- 우울증상이 낮은 자존감이나 부정적 사고에 의한 것이라면 마음챙김 기반의 인지행동치료를 병행하는 것이 좋습니다.  → 상세정보
상세정보)
- 마음챙김 기반의 인지행동치료는 지금 이 순간의 모든 지각과 인식을 비판단적으로 있는 그대로 느끼고 받아들이고 담아내는 훈련과 새로운 경험을 할 수 있도록 돕는 치료법입니다. 
- 마음챙김 기반 인지행동치료에 경험과 경륜이 있는 전문의를 찾는 것이 중요합니다.  ",0
우을증이 생겼는데 약을 처방받으려면 어떻게 하나요?,"
- 우울증상이 환청이나 부정적 사고 등에 의한 것이라면 우울증상의 치료보다는 원인적 치료를 하는 것이 더 중요합니다. 
- 그러나 주요우울장애 기준을 충족하면 항우울제는 언제든 처방이 가능합니다. 
- 우울증상이 낮은 자존감이나 부정적 사고에 의한 것이라면 마음챙김 기반의 인지행동치료를 병행하는 것이 좋습니다.  → 상세정보
상세정보)
- 마음챙김 기반의 인지행동치료는 지금 이 순간의 모든 지각과 인식을 비판단적으로 있는 그대로 느끼고 받아들이고 담아내는 훈련과 새로운 경험을 할 수 있도록 돕는 치료법입니다. 
- 마음챙김 기반 인지행동치료에 경험과 경륜이 있는 전문의를 찾는 것이 중요합니다.  ",0
우울증 치료는 어떻게 하나요?,"
- 우울증상이 환청이나 부정적 사고 등에 의한 것이라면 우울증상의 치료보다는 원인적 치료를 하는 것이 더 중요합니다. 
- 그러나 주요우울장애 기준을 충족하면 항우울제는 언제든 처방이 가능합니다. 
- 우울증상이 낮은 자존감이나 부정적 사고에 의한 것이라면 마음챙김 기반의 인지행동치료를 병행하는 것이 좋습니다.  → 상세정보
상세정보)
- 마음챙김 기반의 인지행동치료는 지금 이 순간의 모든 지각과 인식을 비판단적으로 있는 그대로 느끼고 받아들이고 담아내는 훈련과 새로운 경험을 할 수 있도록 돕는 치료법입니다. 
- 마음챙김 기반 인지행동치료에 경험과 경륜이 있는 전문의를 찾는 것이 중요합니다.  ",0
환청이 들리고 계속 안좋은 생각도 들어요.,"
- 우울증상이 환청이나 부정적 사고 등에 의한 것이라면 우울증상의 치료보다는 원인적 치료를 하는 것이 더 중요합니다. 
- 그러나 주요우울장애 기준을 충족하면 항우울제는 언제든 처방이 가능합니다. 
- 우울증상이 낮은 자존감이나 부정적 사고에 의한 것이라면 마음챙김 기반의 인지행동치료를 병행하는 것이 좋습니다.  → 상세정보
상세정보)
- 마음챙김 기반의 인지행동치료는 지금 이 순간의 모든 지각과 인식을 비판단적으로 있는 그대로 느끼고 받아들이고 담아내는 훈련과 새로운 경험을 할 수 있도록 돕는 치료법입니다. 
- 마음챙김 기반 인지행동치료에 경험과 경륜이 있는 전문의를 찾는 것이 중요합니다.  ",0
우울증 약도 같이 먹도 되나요?,"
- 우울증상이 환청이나 부정적 사고 등에 의한 것이라면 우울증상의 치료보다는 원인적 치료를 하는 것이 더 중요합니다. 
- 그러나 주요우울장애 기준을 충족하면 항우울제는 언제든 처방이 가능합니다. 
- 우울증상이 낮은 자존감이나 부정적 사고에 의한 것이라면 마음챙김 기반의 인지행동치료를 병행하는 것이 좋습니다.  → 상세정보
상세정보)
- 마음챙김 기반의 인지행동치료는 지금 이 순간의 모든 지각과 인식을 비판단적으로 있는 그대로 느끼고 받아들이고 담아내는 훈련과 새로운 경험을 할 수 있도록 돕는 치료법입니다. 
- 마음챙김 기반 인지행동치료에 경험과 경륜이 있는 전문의를 찾는 것이 중요합니다.  ",0
"1. 죽고 싶다는 생각이 자꾸 들어요. 자꾸 비관적인 생각이 들어요. 왜 살지, 이렇게 살아서 뭐하나 할 때가 많아요. 높은 곳에서 아래를 쳐다보면 내가 뛰어내릴까봐 겁이 나요. 칼을 보면 어떻게 할 것 같아 겁이 나요.","
- 자살사고는 우울증이 있다는 반증이기도 합니다. 우울증에 대해 담당의와 적극적으로 상의하시고 필요하면 항우울제를 처방 받음으로서 호전될 수 있습니다.
- 자살사고의 대부분은 자신이 처한 힘든 상황을 벗어나고 싶은 욕구가 너무 강해 자살이 가지는 현실적인 의미가 망각되거나 너무 화가 나 스스로 주체하기 어려울 때 충동적으로 일어납니다. 한번 그런 사고를 하면 다음번에 조금만 힘들더라도 반복적인 자살사고가 쉽게 일어날 수 있습니다. 
- 심리적 영향이 강할 때 마음챙김 기반의 인지행동치료를 받으시는 것이 좋습니다.  → 상세정보
상세정보)
- 마음챙김 기반의 인지행동치료는 지금 이 순간의 모든 지각과 인식을 비판단적으로 있는 그대로 느끼고 받아들이고 담아내는 훈련과 새로운 경험을 할 수 있도록 돕는 치료법입니다. 
- 마음챙김 기반 인지행동치료에 경험과 경륜이 있는 전문의를 찾는 것이 중요합니다.     ",0
스스로 목숨을 끊을까 봐 두려워요,"
- 자살사고는 우울증이 있다는 반증이기도 합니다. 우울증에 대해 담당의와 적극적으로 상의하시고 필요하면 항우울제를 처방 받음으로서 호전될 수 있습니다.
- 자살사고의 대부분은 자신이 처한 힘든 상황을 벗어나고 싶은 욕구가 너무 강해 자살이 가지는 현실적인 의미가 망각되거나 너무 화가 나 스스로 주체하기 어려울 때 충동적으로 일어납니다. 한번 그런 사고를 하면 다음번에 조금만 힘들더라도 반복적인 자살사고가 쉽게 일어날 수 있습니다. 
- 심리적 영향이 강할 때 마음챙김 기반의 인지행동치료를 받으시는 것이 좋습니다.  → 상세정보
상세정보)
- 마음챙김 기반의 인지행동치료는 지금 이 순간의 모든 지각과 인식을 비판단적으로 있는 그대로 느끼고 받아들이고 담아내는 훈련과 새로운 경험을 할 수 있도록 돕는 치료법입니다. 
- 마음챙김 기반 인지행동치료에 경험과 경륜이 있는 전문의를 찾는 것이 중요합니다.     ",0
가끔 극단적인 생각이 드는데 우울증인가요?,"
- 자살사고는 우울증이 있다는 반증이기도 합니다. 우울증에 대해 담당의와 적극적으로 상의하시고 필요하면 항우울제를 처방 받음으로서 호전될 수 있습니다.
- 자살사고의 대부분은 자신이 처한 힘든 상황을 벗어나고 싶은 욕구가 너무 강해 자살이 가지는 현실적인 의미가 망각되거나 너무 화가 나 스스로 주체하기 어려울 때 충동적으로 일어납니다. 한번 그런 사고를 하면 다음번에 조금만 힘들더라도 반복적인 자살사고가 쉽게 일어날 수 있습니다. 
- 심리적 영향이 강할 때 마음챙김 기반의 인지행동치료를 받으시는 것이 좋습니다.  → 상세정보
상세정보)
- 마음챙김 기반의 인지행동치료는 지금 이 순간의 모든 지각과 인식을 비판단적으로 있는 그대로 느끼고 받아들이고 담아내는 훈련과 새로운 경험을 할 수 있도록 돕는 치료법입니다. 
- 마음챙김 기반 인지행동치료에 경험과 경륜이 있는 전문의를 찾는 것이 중요합니다.     ",0
자꾸 우울해지고 상황이 너무 힘들게만 느껴져요.,"
- 자살사고는 우울증이 있다는 반증이기도 합니다. 우울증에 대해 담당의와 적극적으로 상의하시고 필요하면 항우울제를 처방 받음으로서 호전될 수 있습니다.
- 자살사고의 대부분은 자신이 처한 힘든 상황을 벗어나고 싶은 욕구가 너무 강해 자살이 가지는 현실적인 의미가 망각되거나 너무 화가 나 스스로 주체하기 어려울 때 충동적으로 일어납니다. 한번 그런 사고를 하면 다음번에 조금만 힘들더라도 반복적인 자살사고가 쉽게 일어날 수 있습니다. 
- 심리적 영향이 강할 때 마음챙김 기반의 인지행동치료를 받으시는 것이 좋습니다.  → 상세정보
상세정보)
- 마음챙김 기반의 인지행동치료는 지금 이 순간의 모든 지각과 인식을 비판단적으로 있는 그대로 느끼고 받아들이고 담아내는 훈련과 새로운 경험을 할 수 있도록 돕는 치료법입니다. 
- 마음챙김 기반 인지행동치료에 경험과 경륜이 있는 전문의를 찾는 것이 중요합니다.     ",0
자살하고 싶어요.,"
- 자살사고는 우울증이 있다는 반증이기도 합니다. 우울증에 대해 담당의와 적극적으로 상의하시고 필요하면 항우울제를 처방 받음으로서 호전될 수 있습니다.
- 자살사고의 대부분은 자신이 처한 힘든 상황을 벗어나고 싶은 욕구가 너무 강해 자살이 가지는 현실적인 의미가 망각되거나 너무 화가 나 스스로 주체하기 어려울 때 충동적으로 일어납니다. 한번 그런 사고를 하면 다음번에 조금만 힘들더라도 반복적인 자살사고가 쉽게 일어날 수 있습니다. 
- 심리적 영향이 강할 때 마음챙김 기반의 인지행동치료를 받으시는 것이 좋습니다.  → 상세정보
상세정보)
- 마음챙김 기반의 인지행동치료는 지금 이 순간의 모든 지각과 인식을 비판단적으로 있는 그대로 느끼고 받아들이고 담아내는 훈련과 새로운 경험을 할 수 있도록 돕는 치료법입니다. 
- 마음챙김 기반 인지행동치료에 경험과 경륜이 있는 전문의를 찾는 것이 중요합니다.     ",0
한강다리에 가고 싶어요,"
- 자살사고는 우울증이 있다는 반증이기도 합니다. 우울증에 대해 담당의와 적극적으로 상의하시고 필요하면 항우울제를 처방 받음으로서 호전될 수 있습니다.
- 자살사고의 대부분은 자신이 처한 힘든 상황을 벗어나고 싶은 욕구가 너무 강해 자살이 가지는 현실적인 의미가 망각되거나 너무 화가 나 스스로 주체하기 어려울 때 충동적으로 일어납니다. 한번 그런 사고를 하면 다음번에 조금만 힘들더라도 반복적인 자살사고가 쉽게 일어날 수 있습니다. 
- 심리적 영향이 강할 때 마음챙김 기반의 인지행동치료를 받으시는 것이 좋습니다.  → 상세정보
상세정보)
- 마음챙김 기반의 인지행동치료는 지금 이 순간의 모든 지각과 인식을 비판단적으로 있는 그대로 느끼고 받아들이고 담아내는 훈련과 새로운 경험을 할 수 있도록 돕는 치료법입니다. 
- 마음챙김 기반 인지행동치료에 경험과 경륜이 있는 전문의를 찾는 것이 중요합니다.     ",0
안좋은 생각이 계속 들어요.,"
- 자살사고는 우울증이 있다는 반증이기도 합니다. 우울증에 대해 담당의와 적극적으로 상의하시고 필요하면 항우울제를 처방 받음으로서 호전될 수 있습니다.
- 자살사고의 대부분은 자신이 처한 힘든 상황을 벗어나고 싶은 욕구가 너무 강해 자살이 가지는 현실적인 의미가 망각되거나 너무 화가 나 스스로 주체하기 어려울 때 충동적으로 일어납니다. 한번 그런 사고를 하면 다음번에 조금만 힘들더라도 반복적인 자살사고가 쉽게 일어날 수 있습니다. 
- 심리적 영향이 강할 때 마음챙김 기반의 인지행동치료를 받으시는 것이 좋습니다.  → 상세정보
상세정보)
- 마음챙김 기반의 인지행동치료는 지금 이 순간의 모든 지각과 인식을 비판단적으로 있는 그대로 느끼고 받아들이고 담아내는 훈련과 새로운 경험을 할 수 있도록 돕는 치료법입니다. 
- 마음챙김 기반 인지행동치료에 경험과 경륜이 있는 전문의를 찾는 것이 중요합니다.     ",0
"1. 강박증이 심해졌어요. 강박증이 생겼어요, 강박증 때문에 힘들어요, 강박증 때문에 불안해요. 괴로운 생각이 자꾸 떠올라요, 잔인한 생각이 자꾸 떠올라요. 성적인 생각이 하고 싶지 않은데 자꾸 떠올라요. ","
- 강박사고는 너무 좋고 너무 싫은 감정이나 대상이 뚜렷할 때, 어떤 것에 대한 거부감이나 싫은 감정이 너무 강할 때 생기는 것으로 알려져 있습니다. 이러한 심한 양가감정이 좋아지거나 견디어낼 수 있어야 치료가 될 수 있으며 마음챙김 기반의 인지행동치료를 받으시는 것이 좋습니다.  → 상세정보 1
- 대개 성적이거나 공격적인 내용의 강박사고가 떠오르는 경우가 많은데 이는 적절하게 올바른 방법으로 공격성과 성적인 욕구가 해소되지 않아 생기기도 합니다. → 상세정보 2   
- 때로는 복용하는 약물에(클로자릴(클로자핀). 자이프렉사(올란자핀), 리스페달(리스페리돈) 등) 의해서 강박증상이 새로 발생하는 경우도 있습니다. 약물과의 관련성을 면밀히 따져봐야 하며 관련성이 높을 경우 약물 변경이 도움이 됩니다. 담당의와 상의하십시오. 
상세정보 1)
- 마음챙김 기반의 인지행동치료는 지금 이 순간의 모든 지각과 인식을 비판단적으로 있는 그대로 느끼고 받아들이고 담아내는 훈련과 새로운 경험을 할 수 있도록 돕는 치료법입니다. 
- 마음챙김 기반 인지행동치료에 경험과 경륜이 있는 전문의를 찾는 것이 중요합니다.    
상세정보 2)
- 대부분의 정신증(조현병) 환자들은 상대가 무시하는 말과 행동을 할 때 자신을 건강하게 방어하고 상대를 적절히 공격하는 방법을 모릅니다. 또한 성적인 죄책감과 수치심도 강해서 왜곡된 불건강한 성적 견해를 가지기도 합니다. 이러한 부분에 대해 건강한 공격성과 성적 인식을 가질 수 있도록 개인정신치료를 받는 것이 좋습니다.",0
얼마 전부터 강박증이 생긴 것 같아요,"
- 강박사고는 너무 좋고 너무 싫은 감정이나 대상이 뚜렷할 때, 어떤 것에 대한 거부감이나 싫은 감정이 너무 강할 때 생기는 것으로 알려져 있습니다. 이러한 심한 양가감정이 좋아지거나 견디어낼 수 있어야 치료가 될 수 있으며 마음챙김 기반의 인지행동치료를 받으시는 것이 좋습니다.  → 상세정보 1
- 대개 성적이거나 공격적인 내용의 강박사고가 떠오르는 경우가 많은데 이는 적절하게 올바른 방법으로 공격성과 성적인 욕구가 해소되지 않아 생기기도 합니다. → 상세정보 2   
- 때로는 복용하는 약물에(클로자릴(클로자핀). 자이프렉사(올란자핀), 리스페달(리스페리돈) 등) 의해서 강박증상이 새로 발생하는 경우도 있습니다. 약물과의 관련성을 면밀히 따져봐야 하며 관련성이 높을 경우 약물 변경이 도움이 됩니다. 담당의와 상의하십시오. 
상세정보 1)
- 마음챙김 기반의 인지행동치료는 지금 이 순간의 모든 지각과 인식을 비판단적으로 있는 그대로 느끼고 받아들이고 담아내는 훈련과 새로운 경험을 할 수 있도록 돕는 치료법입니다. 
- 마음챙김 기반 인지행동치료에 경험과 경륜이 있는 전문의를 찾는 것이 중요합니다.    
상세정보 2)
- 대부분의 정신증(조현병) 환자들은 상대가 무시하는 말과 행동을 할 때 자신을 건강하게 방어하고 상대를 적절히 공격하는 방법을 모릅니다. 또한 성적인 죄책감과 수치심도 강해서 왜곡된 불건강한 성적 견해를 가지기도 합니다. 이러한 부분에 대해 건강한 공격성과 성적 인식을 가질 수 있도록 개인정신치료를 받는 것이 좋습니다.",0
복용하는 약 때문에 강박증이 생길 수도 있나요?,"
- 강박사고는 너무 좋고 너무 싫은 감정이나 대상이 뚜렷할 때, 어떤 것에 대한 거부감이나 싫은 감정이 너무 강할 때 생기는 것으로 알려져 있습니다. 이러한 심한 양가감정이 좋아지거나 견디어낼 수 있어야 치료가 될 수 있으며 마음챙김 기반의 인지행동치료를 받으시는 것이 좋습니다.  → 상세정보 1
- 대개 성적이거나 공격적인 내용의 강박사고가 떠오르는 경우가 많은데 이는 적절하게 올바른 방법으로 공격성과 성적인 욕구가 해소되지 않아 생기기도 합니다. → 상세정보 2   
- 때로는 복용하는 약물에(클로자릴(클로자핀). 자이프렉사(올란자핀), 리스페달(리스페리돈) 등) 의해서 강박증상이 새로 발생하는 경우도 있습니다. 약물과의 관련성을 면밀히 따져봐야 하며 관련성이 높을 경우 약물 변경이 도움이 됩니다. 담당의와 상의하십시오. 
상세정보 1)
- 마음챙김 기반의 인지행동치료는 지금 이 순간의 모든 지각과 인식을 비판단적으로 있는 그대로 느끼고 받아들이고 담아내는 훈련과 새로운 경험을 할 수 있도록 돕는 치료법입니다. 
- 마음챙김 기반 인지행동치료에 경험과 경륜이 있는 전문의를 찾는 것이 중요합니다.    
상세정보 2)
- 대부분의 정신증(조현병) 환자들은 상대가 무시하는 말과 행동을 할 때 자신을 건강하게 방어하고 상대를 적절히 공격하는 방법을 모릅니다. 또한 성적인 죄책감과 수치심도 강해서 왜곡된 불건강한 성적 견해를 가지기도 합니다. 이러한 부분에 대해 건강한 공격성과 성적 인식을 가질 수 있도록 개인정신치료를 받는 것이 좋습니다.",0
어떤 일을 할 때 강박적으로 행동하게 돼요.,"
- 강박사고는 너무 좋고 너무 싫은 감정이나 대상이 뚜렷할 때, 어떤 것에 대한 거부감이나 싫은 감정이 너무 강할 때 생기는 것으로 알려져 있습니다. 이러한 심한 양가감정이 좋아지거나 견디어낼 수 있어야 치료가 될 수 있으며 마음챙김 기반의 인지행동치료를 받으시는 것이 좋습니다.  → 상세정보 1
- 대개 성적이거나 공격적인 내용의 강박사고가 떠오르는 경우가 많은데 이는 적절하게 올바른 방법으로 공격성과 성적인 욕구가 해소되지 않아 생기기도 합니다. → 상세정보 2   
- 때로는 복용하는 약물에(클로자릴(클로자핀). 자이프렉사(올란자핀), 리스페달(리스페리돈) 등) 의해서 강박증상이 새로 발생하는 경우도 있습니다. 약물과의 관련성을 면밀히 따져봐야 하며 관련성이 높을 경우 약물 변경이 도움이 됩니다. 담당의와 상의하십시오. 
상세정보 1)
- 마음챙김 기반의 인지행동치료는 지금 이 순간의 모든 지각과 인식을 비판단적으로 있는 그대로 느끼고 받아들이고 담아내는 훈련과 새로운 경험을 할 수 있도록 돕는 치료법입니다. 
- 마음챙김 기반 인지행동치료에 경험과 경륜이 있는 전문의를 찾는 것이 중요합니다.    
상세정보 2)
- 대부분의 정신증(조현병) 환자들은 상대가 무시하는 말과 행동을 할 때 자신을 건강하게 방어하고 상대를 적절히 공격하는 방법을 모릅니다. 또한 성적인 죄책감과 수치심도 강해서 왜곡된 불건강한 성적 견해를 가지기도 합니다. 이러한 부분에 대해 건강한 공격성과 성적 인식을 가질 수 있도록 개인정신치료를 받는 것이 좋습니다.",0
자꾸 머리속에 이상한 생각이 떠올라요.,"
- 강박사고는 너무 좋고 너무 싫은 감정이나 대상이 뚜렷할 때, 어떤 것에 대한 거부감이나 싫은 감정이 너무 강할 때 생기는 것으로 알려져 있습니다. 이러한 심한 양가감정이 좋아지거나 견디어낼 수 있어야 치료가 될 수 있으며 마음챙김 기반의 인지행동치료를 받으시는 것이 좋습니다.  → 상세정보 1
- 대개 성적이거나 공격적인 내용의 강박사고가 떠오르는 경우가 많은데 이는 적절하게 올바른 방법으로 공격성과 성적인 욕구가 해소되지 않아 생기기도 합니다. → 상세정보 2   
- 때로는 복용하는 약물에(클로자릴(클로자핀). 자이프렉사(올란자핀), 리스페달(리스페리돈) 등) 의해서 강박증상이 새로 발생하는 경우도 있습니다. 약물과의 관련성을 면밀히 따져봐야 하며 관련성이 높을 경우 약물 변경이 도움이 됩니다. 담당의와 상의하십시오. 
상세정보 1)
- 마음챙김 기반의 인지행동치료는 지금 이 순간의 모든 지각과 인식을 비판단적으로 있는 그대로 느끼고 받아들이고 담아내는 훈련과 새로운 경험을 할 수 있도록 돕는 치료법입니다. 
- 마음챙김 기반 인지행동치료에 경험과 경륜이 있는 전문의를 찾는 것이 중요합니다.    
상세정보 2)
- 대부분의 정신증(조현병) 환자들은 상대가 무시하는 말과 행동을 할 때 자신을 건강하게 방어하고 상대를 적절히 공격하는 방법을 모릅니다. 또한 성적인 죄책감과 수치심도 강해서 왜곡된 불건강한 성적 견해를 가지기도 합니다. 이러한 부분에 대해 건강한 공격성과 성적 인식을 가질 수 있도록 개인정신치료를 받는 것이 좋습니다.",0
